datetime,app_id,dev_id,time,FixAge,Lat,Lon,SatInFix,TimeActive,altitude,batteryVoltage,boardTemperature,course,imei,lastResetCause,speed,timestamp,waterEC,waterTemperature,pH,name
2020-09-14 03:58:47.016,mijnomgeving,357518080495088,1600055927016,255.0,2.55e-05,2.55e-05,0.0,63923.0,0.0,3.92,22.0,0.0,357518080495088.0,32.0,0.0,1600056171.0,0.0,22.59,8.103,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=357518080495088
2020-09-14 03:58:51.013,mijnomgeving,357518080494834,1600055931013,1.0,52.4257588,5.4210795,5.0,63018.0,-14.0,4.09,9.0,0.0,357518080494834.0,32.0,0.0,1600055913.0,1539.0,17.12,,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=357518080494834
2020-09-14 03:58:51.053,mijnomgeving,357518080167000,1600055931053,24.0,52.1740288,5.0358606,5.0,64834.0,7.0,4.12,12.0,0.0,357518080167000.0,32.0,0.0,1600055931.0,795.0,18.18,,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=357518080167000
2020-09-14 03:59:32.748,mijnomgeving,357518080169006,1600055972748,14.0,,,,178223.0,,3.969999999999999,8.0,,357518080169006.0,32.0,,1600055979.0,784.0,16.94,,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=357518080169006
2020-09-14 04:00:01.136,mijnomgeving,357518080495534,1600056001136,1.0,52.5326787,5.5931265,7.0,2718.0,-22.0,4.22,10.0,0.0,357518080495534.0,32.0,0.0,1600055997.0,2768.0,15.62,,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=357518080495534
2020-09-14 04:00:26.135,mijnomgeving,357518080163405,1600056026135,19.0,52.372956,4.9159018,4.0,34229.0,-11.0,4.13,12.0,0.0,357518080163405.0,32.0,0.0,1600056008.0,36.0,19.32,,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=357518080163405
2020-09-14 04:00:58.299,mijnomgeving,357518080497423,1600056058299,18.0,52.5230448,5.5902522,5.0,50435.0,-8.0,4.16,8.0,43.0,357518080497423.0,32.0,0.0,1600056047.0,3363.0,16.59,,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=357518080497423
2020-09-14 04:01:21.642,mijnomgeving,357518080328131,1600056081642,18.0,52.3917603,4.935862,4.0,23428.0,-17.0,4.07,12.0,58.0,357518080328131.0,32.0,0.0,1600056076.0,5132.0,18.27,,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=357518080328131
2020-09-14 04:01:40.712,mijnomgeving,354444115138499,1600056100712,255.0,2.55e-05,2.55e-05,0.0,332238.0,0.0,3.6,24.0,0.0,354444115138499.0,64.0,0.0,1600056086.0,1.0,22.32,,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=354444115138499
2020-09-14 04:02:03.086,mijnomgeving,357518080170889,1600056123086,6.0,52.0145601,4.2956757,5.0,17187.0,15.0,4.15,11.0,207.0,357518080170889.0,32.0,0.0,1600056120.0,0.0,0.0,,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=357518080170889
2020-09-14 04:02:04.916,mijnomgeving,357518080203151,1600056124916,38.0,52.4208355,4.8600658,6.0,4132893.0,-14.0,4.2,12.0,0.0,357518080203151.0,32.0,0.0,1600056117.0,0.0,0.0,,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=357518080203151
2020-09-14 04:02:05.411,mijnomgeving,357518080495161,1600056125411,3.0,52.4995589,5.452976,4.0,1448123.0,-2.0,4.21,10.0,244.0,357518080495161.0,32.0,0.0,1600056119.0,642.0,15.53,,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=357518080495161
2020-09-14 04:02:34.397,mijnomgeving,357518080494768,1600056154397,4.0,52.4167427,5.2264309,4.0,65720.0,-27.0,4.2,13.0,253.0,357518080494768.0,32.0,0.0,1600056153.0,1868.0,19.41,,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=357518080494768
2020-09-14 04:02:40.381,mijnomgeving,357518080497639,1600056160381,12.0,52.6591672,5.6607824,7.0,55829.0,-4.0,4.21,11.0,16.0,357518080497639.0,32.0,0.0,1600056159.0,2354.0,17.12,,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=357518080497639
2020-09-14 04:03:16.541,mijnomgeving,357518080495195,1600056196541,1.0,52.3012163,5.3604355,14.0,43.0,-8.0,4.21,12.0,216.0,357518080495195.0,32.0,0.0,1600056164.0,1704.0,17.47,,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=357518080495195
2020-09-14 04:03:28.533,mijnomgeving,357518080495153,1600056208533,26.0,52.5789544,5.7568814,5.0,17143.0,-22.0,4.189999999999999,13.0,214.0,357518080495153.0,32.0,0.0,1600056205.0,2505.0,16.94,,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=357518080495153
2020-09-14 04:03:41.433,mijnomgeving,357518080163249,1600056221433,29.0,,,,92739.0,,4.17,9.0,,357518080163249.0,32.0,,1600056223.0,737.0,16.94,,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=357518080163249
2020-09-14 04:03:44.591,mijnomgeving,357518080494875,1600056224591,18.0,52.6580269,5.6146251,4.0,55836.0,-70.0,4.21,13.0,18.0,357518080494875.0,32.0,0.0,1600056221.0,2082.0,17.56,,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=357518080494875
2020-09-14 04:04:20.646,mijnomgeving,357518080495187,1600056260646,13.0,52.6353847,5.8234288,5.0,162930.0,-7.0,4.23,12.0,11.0,357518080495187.0,32.0,0.0,1600056266.0,698.0,16.86,,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=357518080495187
2020-09-14 04:04:39.640,mijnomgeving,357518080494776,1600056279640,255.0,2.55e-05,2.55e-05,0.0,117147.0,0.0,4.16,8.0,0.0,357518080494776.0,32.0,0.0,1600056282.0,0.0,0.0,,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=357518080494776
2020-09-14 04:05:20.596,mijnomgeving,357518080167778,1600056320596,3.0,52.3309148,5.0626218,5.0,257414.0,28.0,4.01,11.0,0.0,357518080167778.0,32.0,0.0,1600056328.0,0.0,12.36,,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=357518080167778
2020-09-14 04:05:27.632,mijnomgeving,357518080166580,1600056327632,22.0,52.360397,4.8156127,7.0,133301.0,-6.0,4.1,14.0,53.0,357518080166580.0,32.0,0.0,1600056331.0,0.0,0.0,,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=357518080166580
2020-09-14 04:07:31.018,mijnomgeving,357518080495120,1600056451018,1.0,52.3337204,5.3128727,4.0,63917.0,-22.0,4.2,6.0,0.0,357518080495120.0,32.0,0.0,1600056449.0,1106.0,14.83,,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=357518080495120
2020-09-14 04:07:47.988,mijnomgeving,357518080497696,1600056467988,0.0,52.5172375,5.5095413,5.0,180017.0,3.0,4.17,9.0,39.0,357518080497696.0,32.0,0.0,1600056474.0,708.0,15.89,,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=357518080497696
2020-09-14 04:08:19.684,mijnomgeving,357518080497662,1600056499684,15.0,59.7643121,17.5732987,5.0,350132.0,12.0,4.23,12.0,220.0,357518080497662.0,32.0,0.0,1600056516.0,472.0,14.65,,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=357518080497662
2020-09-14 04:08:32.234,mijnomgeving,357518080495112,1600056512234,1.0,52.8374272,5.7140335,6.0,66618.0,-20.0,4.21,12.0,255.0,357518080495112.0,32.0,0.0,1600056513.0,1700.0,17.21,,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=357518080495112
2020-09-14 04:09:04.610,mijnomgeving,357518080332265,1600056544610,5.0,52.3919296,4.9379587,5.0,84614.0,-136.0,4.13,10.0,232.0,357518080332265.0,32.0,0.0,1600056545.0,461.0,18.53,,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=357518080332265
2020-09-14 04:09:14.615,mijnomgeving,357518080332257,1600056554615,2.0,51.8982296,4.4232276,5.0,44112.0,5.0,4.0,13.0,0.0,357518080332257.0,32.0,0.0,1600056550.0,445.0,19.32,,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=357518080332257
2020-09-14 04:09:21.254,mijnomgeving,357518080494859,1600056561254,1.0,52.540954,5.5888101,9.0,180918.0,-11.0,4.14,8.0,15.0,357518080494859.0,32.0,0.0,1600056569.0,2920.0,16.5,,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=357518080494859
2020-09-14 04:09:22.258,mijnomgeving,357518080495021,1600056562258,15.0,53.1561369,7.0209648,5.0,6333.0,-4.0,4.02,18.0,0.0,357518080495021.0,32.0,0.0,1600056555.0,0.0,18.88,,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=357518080495021
2020-09-14 04:09:49.971,mijnomgeving,357518080494818,1600056589971,0.0,52.8091635,5.7452676,8.0,100817.0,-2.0,4.22,11.0,11.0,357518080494818.0,32.0,0.0,1600056592.0,1699.0,17.21,,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=357518080494818
2020-09-14 04:09:56.829,mijnomgeving,357518080164395,1600056596829,26.0,51.89827,4.4233278,7.0,75636.0,2.0,4.16,13.0,0.0,357518080164395.0,32.0,0.0,1600056588.0,104.0,19.59,,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=357518080164395
2020-09-14 04:11:10.797,mijnomgeving,357518080494982,1600056670797,57.0,59.7693916,17.5670251,6.0,937000.0,37.0,4.03,22.0,0.0,357518080494982.0,16.0,0.0,1600056673.0,0.0,20.47,,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=357518080494982
2020-09-14 04:11:19.141,mijnomgeving,357518080165475,1600056679141,255.0,2.55e-05,2.55e-05,0.0,636432.0,0.0,4.04,20.0,0.0,357518080165475.0,16.0,0.0,1600056687.0,1.0,20.82,,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=357518080165475
2020-09-14 04:11:22.475,mijnomgeving,357518080165335,1600056682475,23.0,51.8982965,4.423349,5.0,1436433.0,-1.0,3.96,15.0,247.0,357518080165335.0,1.0,0.0,1600056680.0,3256.0,19.15,,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=357518080165335
2020-09-14 04:11:27.411,mijnomgeving,357518080494826,1600056687411,1.0,60.024685,17.8152056,6.0,49518.0,54.0,4.18,11.0,219.0,357518080494826.0,32.0,0.0,1600056687.0,209.0,14.12,,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=357518080494826
2020-09-14 04:11:39.971,mijnomgeving,357518080495526,1600056699971,14.0,59.8489286,18.1185962,6.0,412258.0,22.0,4.2,10.0,14.0,357518080495526.0,32.0,0.0,1600056696.0,379.0,14.21,,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=357518080495526
2020-09-14 04:13:04.779,mijnomgeving,357518080166663,1600056784779,15.0,51.8977752,4.4238537,4.0,81926.0,124.0,4.2,13.0,244.0,357518080166663.0,32.0,0.0,1600056785.0,24.0,19.32,,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=357518080166663
2020-09-14 04:13:42.273,mijnomgeving,357518080495104,1600056822273,21.0,52.3373584,5.5372976,6.0,25239.0,0.0,4.22,11.0,39.0,357518080495104.0,32.0,0.0,1600056816.0,736.0,15.18,,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=357518080495104
2020-09-14 04:13:56.294,mijnomgeving,357518080495088,1600056836294,255.0,2.55e-05,2.55e-05,0.0,64832.0,0.0,3.91,22.0,0.0,357518080495088.0,32.0,0.0,1600057080.0,0.0,22.5,8.551,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=357518080495088
2020-09-14 04:13:56.594,mijnomgeving,357518080167000,1600056836594,30.0,52.173971,5.0360049,6.0,65740.0,-7.0,4.12,12.0,0.0,357518080167000.0,32.0,0.0,1600056837.0,796.0,18.18,,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=357518080167000
2020-09-14 04:14:39.453,mijnomgeving,357518080169006,1600056879453,21.0,,,,179130.0,,3.969999999999999,8.0,,357518080169006.0,32.0,,1600056886.0,783.0,16.86,,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=357518080169006
2020-09-14 04:15:00.778,mijnomgeving,357518080163405,1600056900778,4.0,52.372975,4.9159678,4.0,35114.0,-8.0,4.13,12.0,250.0,357518080163405.0,32.0,1.0,1600056893.0,37.0,19.41,,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=357518080163405
2020-09-14 04:15:01.421,mijnomgeving,357518080495534,1600056901421,1.0,52.5327871,5.5930525,6.0,3618.0,-44.0,4.22,10.0,245.0,357518080495534.0,32.0,1.0,1600056897.0,2773.0,15.53,,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=357518080495534
2020-09-14 04:15:19.466,mijnomgeving,357518080494834,1600056919466,0.0,52.425672,5.421155,4.0,63918.0,-54.0,4.09,8.0,201.0,357518080494834.0,32.0,0.0,1600056813.0,1534.0,17.12,,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=357518080494834
2020-09-14 04:15:40.454,mijnomgeving,357518080497423,1600056940454,0.0,52.523164,5.5903553,5.0,51318.0,-33.0,4.17,8.0,42.0,357518080497423.0,32.0,0.0,1600056929.0,3357.0,16.59,,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=357518080497423
2020-09-14 04:16:07.156,mijnomgeving,357518080328131,1600056967156,3.0,52.3917799,4.9360505,4.0,24313.0,9.0,4.07,12.0,0.0,357518080328131.0,32.0,0.0,1600056961.0,5149.0,18.18,,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=357518080328131
2020-09-14 04:16:45.283,mijnomgeving,354444115138499,1600057005283,255.0,2.55e-05,2.55e-05,0.0,333138.0,0.0,3.6,24.0,0.0,354444115138499.0,64.0,0.0,1600056986.0,2.0,22.32,,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=354444115138499
2020-09-14 04:17:00.393,mijnomgeving,357518080170889,1600057020393,3.0,52.0145944,4.2955566,5.0,18084.0,-4.0,4.14,11.0,218.0,357518080170889.0,32.0,0.0,1600057018.0,0.0,0.0,,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=357518080170889
2020-09-14 04:17:10.717,mijnomgeving,357518080495161,1600057030717,3.0,52.499716,5.4528918,4.0,1449023.0,30.0,4.22,10.0,0.0,357518080495161.0,32.0,1.0,1600057020.0,644.0,15.53,,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=357518080495161
2020-09-14 04:17:29.987,mijnomgeving,357518080497639,1600057049987,1.0,52.6592056,5.6608529,7.0,56718.0,-2.0,4.21,11.0,0.0,357518080497639.0,32.0,0.0,1600057048.0,2358.0,17.03,,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=357518080497639
2020-09-14 04:17:31.603,mijnomgeving,357518080203151,1600057051603,5.0,52.4209268,4.859992,6.0,4133759.0,-6.0,4.2,12.0,12.0,357518080203151.0,32.0,0.0,1600056983.0,0.0,0.0,,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=357518080203151
2020-09-14 04:17:37.994,mijnomgeving,357518080494768,1600057057994,8.0,52.4169764,5.2263059,4.0,66625.0,-71.0,4.189999999999999,13.0,242.0,357518080494768.0,32.0,0.0,1600057057.0,1803.0,19.41,,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=357518080494768
2020-09-14 04:18:02.115,mijnomgeving,357518080495153,1600057082115,0.0,52.5789615,5.7568586,5.0,18018.0,-21.0,4.189999999999999,12.0,244.0,357518080495153.0,32.0,0.0,1600057079.0,2482.0,16.94,,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=357518080495153
2020-09-14 04:18:18.950,mijnomgeving,357518080163249,1600057098950,7.0,,,,93617.0,,4.17,9.0,,357518080163249.0,32.0,,1600057101.0,740.0,16.86,,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=357518080163249
2020-09-14 04:18:27.088,mijnomgeving,357518080495195,1600057107088,1.0,52.3011767,5.3603938,11.0,918.0,-4.0,4.24,9.0,11.0,357518080495195.0,32.0,0.0,1600057040.0,1705.0,17.47,,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=357518080495195
2020-09-14 04:18:45.120,mijnomgeving,357518080494875,1600057125120,21.0,52.6573591,5.6149777,4.0,56739.0,39.0,4.21,13.0,3.0,357518080494875.0,32.0,2.0,1600057124.0,2081.0,17.56,,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=357518080494875
2020-09-14 04:19:06.211,mijnomgeving,357518080495187,1600057146211,0.0,52.6354029,5.8235266,4.0,163817.0,9.0,4.23,11.0,208.0,357518080495187.0,32.0,1.0,1600057153.0,699.0,16.86,,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=357518080495187
2020-09-14 04:19:38.968,mijnomgeving,357518080494776,1600057178968,255.0,2.55e-05,2.55e-05,0.0,118047.0,0.0,4.15,8.0,0.0,357518080494776.0,32.0,0.0,1600057182.0,0.0,0.0,,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=357518080494776
2020-09-14 04:20:12.771,mijnomgeving,357518080166580,1600057212771,7.0,52.3602251,4.8157423999999995,6.0,134186.0,57.0,4.1,13.0,0.0,357518080166580.0,32.0,0.0,1600057216.0,0.0,0.0,,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=357518080166580
2020-09-14 04:20:18.626,mijnomgeving,357518080167778,1600057218626,1.0,52.3308872,5.0623945,4.0,258312.0,-13.0,4.01,11.0,0.0,357518080167778.0,32.0,0.0,1600057226.0,0.0,12.62,,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=357518080167778
2020-09-14 04:22:48.225,mijnomgeving,357518080497696,1600057368225,0.0,52.517239000000004,5.5094112,5.0,180917.0,-9.0,4.17,8.0,11.0,357518080497696.0,32.0,0.0,1600057374.0,709.0,15.8,,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=357518080497696
2020-09-14 04:22:57.234,mijnomgeving,357518080495120,1600057377234,27.0,52.3337943,5.3126028,10.0,64844.0,-9.0,4.2,6.0,217.0,357518080495120.0,32.0,0.0,1600057376.0,1104.0,14.83,,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=357518080495120
2020-09-14 04:23:05.722,mijnomgeving,357518080497662,1600057385722,1.0,59.7642905,17.5732625,4.0,351018.0,7.0,4.23,12.0,214.0,357518080497662.0,32.0,0.0,1600057402.0,473.0,14.56,,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=357518080497662
2020-09-14 04:23:32.321,mijnomgeving,357518080495112,1600057412321,1.0,52.8374571,5.7139342,6.0,67518.0,-12.0,4.21,12.0,49.0,357518080495112.0,32.0,0.0,1600057413.0,1712.0,17.21,,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=357518080495112
2020-09-14 04:24:08.120,mijnomgeving,357518080332265,1600057448120,9.0,52.3922154,4.9371572,6.0,85519.0,59.0,4.14,10.0,217.0,357518080332265.0,32.0,0.0,1600057449.0,460.0,18.53,,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=357518080332265
2020-09-14 04:24:22.415,mijnomgeving,357518080494859,1600057462415,0.0,52.5409876,5.5887983,9.0,181818.0,-5.0,4.14,8.0,51.0,357518080494859.0,32.0,0.0,1600057469.0,2913.0,16.5,,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=357518080494859
2020-09-14 04:24:32.439,mijnomgeving,357518080164395,1600057472439,3.0,51.8983312,4.423607,6.0,76513.0,38.0,4.16,13.0,206.0,357518080164395.0,32.0,0.0,1600057465.0,105.0,19.59,,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=357518080164395
2020-09-14 04:24:51.482,mijnomgeving,357518080494818,1600057491482,0.0,52.8092493,5.7452504,8.0,101717.0,0.0,4.22,11.0,22.0,357518080494818.0,32.0,0.0,1600057492.0,1700.0,17.21,,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=357518080494818
2020-09-14 04:24:51.509,mijnomgeving,357518080495021,1600057491509,45.0,53.1564191,7.0206937,6.0,7263.0,33.0,4.02,19.0,243.0,357518080495021.0,32.0,2.0,1600057486.0,0.0,18.88,,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=357518080495021
2020-09-14 04:25:02.658,mijnomgeving,357518080332257,1600057502658,3.0,51.8975835,4.424044,5.0,45013.0,159.0,4.0,13.0,0.0,357518080332257.0,32.0,0.0,1600057451.0,444.0,19.32,,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=357518080332257
2020-09-14 04:25:17.963,mijnomgeving,357518080494982,1600057517963,5.0,59.7692818,17.5668244,5.0,937847.0,37.0,4.03,20.0,53.0,357518080494982.0,16.0,2.0,1600057520.0,0.0,20.47,,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=357518080494982
2020-09-14 04:26:03.125,mijnomgeving,357518080165335,1600057563125,6.0,51.8982532,4.4233845,5.0,1437317.0,13.0,3.96,15.0,5.0,357518080165335.0,1.0,0.0,1600057564.0,3297.0,19.15,,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=357518080165335
2020-09-14 04:26:12.867,mijnomgeving,357518080163249,1600057572867,1.0,,,,43.0,,4.17,10.0,,357518080163249.0,32.0,,1600057570.0,735.0,16.86,,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=357518080163249
2020-09-14 04:26:19.008,mijnomgeving,357518080165475,1600057579008,255.0,2.55e-05,2.55e-05,0.0,637332.0,0.0,4.04,20.0,0.0,357518080165475.0,16.0,0.0,1600057587.0,0.0,20.82,,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=357518080165475
2020-09-14 04:26:25.695,mijnomgeving,357518080495526,1600057585695,0.0,59.8488831,18.1185181,5.0,413144.0,34.0,4.2,10.0,0.0,357518080495526.0,32.0,0.0,1600057582.0,378.0,14.21,,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=357518080495526
2020-09-14 04:26:27.144,mijnomgeving,357518080494826,1600057587144,1.0,60.0246344,17.8154554,5.0,50418.0,21.0,4.17,12.0,55.0,357518080494826.0,32.0,0.0,1600057587.0,214.0,14.12,,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=357518080494826
2020-09-14 04:28:10.918,mijnomgeving,357518080166663,1600057690918,22.0,51.8982453,4.4233478,9.0,82832.0,-7.0,4.2,13.0,240.0,357518080166663.0,32.0,0.0,1600057692.0,24.0,19.32,,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=357518080166663
2020-09-14 04:28:19.754,mijnomgeving,357518080495104,1600057699754,1.0,52.337354,5.5374044,6.0,26118.0,-8.0,4.21,11.0,251.0,357518080495104.0,32.0,0.0,1600057696.0,738.0,15.18,,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=357518080495104
2020-09-14 04:28:46.789,mijnomgeving,357518080495088,1600057726789,255.0,2.55e-05,2.55e-05,0.0,65723.0,0.0,3.91,22.0,0.0,357518080495088.0,32.0,0.0,1600057971.0,0.0,22.59,8.499,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=357518080495088
2020-09-14 04:28:49.357,mijnomgeving,357518080167000,1600057729357,23.0,52.1739818,5.0359995,5.0,66632.0,-6.0,4.12,12.0,0.0,357518080167000.0,32.0,0.0,1600057729.0,795.0,18.18,,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=357518080167000
2020-09-14 04:29:47.667,mijnomgeving,357518080169006,1600057787667,29.0,,,,180038.0,,3.969999999999999,8.0,,357518080169006.0,32.0,,1600057794.0,785.0,16.86,,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=357518080169006
2020-09-14 04:30:01.966,mijnomgeving,357518080495534,1600057801966,1.0,52.5325342,5.5932245,6.0,4518.0,37.0,4.22,10.0,241.0,357518080495534.0,32.0,0.0,1600057797.0,2774.0,15.53,,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=357518080495534
2020-09-14 04:30:43.065,mijnomgeving,357518080497423,1600057843065,11.0,52.5231537,5.5910298,4.0,52228.0,-8.0,4.17,9.0,56.0,357518080497423.0,32.0,1.0,1600057840.0,3356.0,16.59,,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=357518080497423
2020-09-14 04:30:48.002,mijnomgeving,357518080494834,1600057848002,25.0,52.4257641,5.4207782,7.0,64841.0,0.0,4.09,9.0,9.0,357518080494834.0,32.0,0.0,1600057736.0,1531.0,17.03,,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=357518080494834
2020-09-14 04:31:24.689,mijnomgeving,357518080328131,1600057884689,18.0,52.3917697,4.9360643,4.0,25228.0,-7.0,4.07,12.0,0.0,357518080328131.0,32.0,0.0,1600057876.0,5150.0,18.18,,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=357518080328131
2020-09-14 04:31:31.378,mijnomgeving,357518080203151,1600057891378,13.0,52.4207447,4.8600008,6.0,4134667.0,25.0,4.2,12.0,30.0,357518080203151.0,32.0,0.0,1600057891.0,0.0,0.0,,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=357518080203151
2020-09-14 04:31:40.718,mijnomgeving,354444115138499,1600057900718,255.0,2.55e-05,2.55e-05,0.0,334038.0,0.0,3.6,23.0,0.0,354444115138499.0,64.0,0.0,1600057886.0,0.0,22.32,,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=354444115138499
2020-09-14 04:32:01.105,mijnomgeving,357518080170889,1600057921105,4.0,52.014654,4.2953659,5.0,18985.0,-14.0,4.15,11.0,221.0,357518080170889.0,32.0,0.0,1600057919.0,0.0,0.0,,Error: certificate has expired : https://dev.sodaq.com/api/ec_stations/getdevicename.php?imei=357518080170889
